url,tipo,objetivo,preco,area_util,area_total,Quartos,Banheiros,Suites,Garagens,Cidade,Bairro,Piscina,Copa,Cozinha,Sala de estar,Sala de jantar,Sala de visitas
https://www.imobiliariatradicao.com.br/Imovel/10766,Casa,locacao,1150.0,,,2.0,1.0,,1.0,Araras,Parque Tiradentes,Não,Não,Sim,Sim,Não,Não
https://www.imobiliariatradicao.com.br/Imovel/10813,Apartamento,locacao,6200.0,132.8,,3.0,,3.0,2.0,Araras,Centro (Vitrallis),Sim,Não,Sim,Sim,Não,Não
https://www.imobiliariatradicao.com.br/Imovel/10776,Apartamento,locacao,2300.0,,146.0,2.0,2.0,1.0,2.0,Araras,Centro,Não,Não,Sim,Sim,Sim,Não
https://www.imobiliariatradicao.com.br/Imovel/10775,Casa,locacao,600.0,,,2.0,1.0,,,Araras,José Ometto I,Não,Não,Sim,Não,Não,Não
https://www.imobiliariatradicao.com.br/Imovel/10771,Apartamento,locacao,1100.0,50.0,,2.0,1.0,,1.0,Araras,São João (Cerejeiras),Sim,Não,Sim,Sim,Não,Não
https://www.imobiliariatradicao.com.br/Imovel/10781,Apartamento,locacao,2500.0,,,,,,,Araras,Itapuã (Residencial Menezes),Não,Não,Sim,Sim,Não,Não
https://www.imobiliariatradicao.com.br/Imovel/10722,Apartamento,locacao,3000.0,,,3.0,2.0,1.0,2.0,Araras,Cândida (Ed Rubi),Não,Não,Sim,Não,Não,Sim
https://www.imobiliariatradicao.com.br/Imovel/10614,Apartamento,locacao,800.0,25.0,,,,,,Araras,Rosana (Kitnet),Não,Sim,Não,Não,Não,Não
https://www.imobiliariatradicao.com.br/Imovel/10631,Apartamento,locacao,2100.0,55.0,,2.0,2.0,1.0,1.0,Araras,Vila Candinha (Mangabeiras),Sim,Não,Sim,Não,Não,Não
https://www.imobiliariatradicao.com.br/Imovel/10742,Casa,locacao,600.0,,,1.0,1.0,,,Araras,Jose Ometto,Não,Não,Sim,Não,Não,Não
https://www.imobiliariatradicao.com.br/Imovel/10653,Casa,locacao,1700.0,,,2.0,2.0,,2.0,Araras,Chácara Daltro,Não,Sim,Sim,Não,Não,Não
https://www.imobiliariatradicao.com.br/Imovel/10737,Apartamento,locacao,2900.0,,,3.0,1.0,1.0,2.0,Araras,Centro(ed Itapuã),Não,Não,Sim,Sim,Não,Sim
https://www.imobiliariatradicao.com.br/Imovel/10615,Casa,locacao,2800.0,,,3.0,2.0,,1.0,Araras,Centro,Não,Sim,Sim,Sim,Não,Não
https://www.imobiliariatradicao.com.br/Imovel/10617,Apartamento,locacao,1100.0,45.0,,2.0,1.0,,1.0,Araras,Narciso Gomes (Ed Angra dos Reis),Não,Não,Sim,Não,Não,Sim
https://www.imobiliariatradicao.com.br/Imovel/10427,Casa,locacao,1200.0,,,,,,,Araras,Jardim Belvedere,Não,Não,Sim,Não,Não,Não
https://www.imobiliariatradicao.com.br/Imovel/10508,Apartamento,locacao,1300.0,44.0,,2.0,1.0,,1.0,Araras,Buzolin (Parque das Palmeiras),Não,Não,Sim,Não,Não,Não
https://www.imobiliariatradicao.com.br/Imovel/10395,Casa,locacao,4000.0,246.72,387.62,4.0,1.0,1.0,2.0,Araras,Santa Olivia,Sim,Não,Sim,Não,Sim,Sim
https://www.imobiliariatradicao.com.br/Imovel/10604,Casa,locacao,3000.0,,,3.0,2.0,1.0,4.0,Araras,Cândida,Não,Sim,Sim,Sim,Sim,Não
https://www.imobiliariatradicao.com.br/Imovel/10422,Casa,Venda,1000.0,104.56,125.0,2.0,1.0,,2.0,Araras,Parque das Árvores,Não,Não,Sim,Não,Não,Sim
https://www.imobiliariatradicao.com.br/Imovel/10539,Apartamento,locacao,1350.0,,,2.0,1.0,,1.0,Araras,Terras de Carolina (Campanet),Não,Não,Sim,Sim,Não,Não
https://www.imobiliariatradicao.com.br/Imovel/10600,Apartamento,Venda,1100.0,42.0,,2.0,1.0,,1.0,Araras,Narciso Gomes (Angra dos Reis),Sim,Não,Sim,Sim,Não,Não
https://www.imobiliariatradicao.com.br/Imovel/10584,Casa,locacao,550.0,,,1.0,1.0,,,Araras,Parque Industrial,Não,Não,Sim,Sim,Não,Não
https://www.imobiliariatradicao.com.br/Imovel/10389,Casa,Venda,2000.0,113.0,285.0,,1.0,2.0,2.0,Araras,Universitário,Não,Sim,Sim,Não,Não,Sim
https://www.imobiliariatradicao.com.br/Imovel/10117,Apartamento,locacao,1200.0,50.0,,2.0,1.0,,1.0,Araras,São João (CEREJEIRAS),Sim,Não,Sim,Não,Não,Sim
https://www.imobiliariatradicao.com.br/Imovel/10012,Apartamento,Venda,1000.0,75.0,,2.0,1.0,1.0,1.0,Araras,São João (Eco Garden),Não,Não,Sim,Não,Não,Não
https://www.imobiliariatradicao.com.br/Imovel/9899,Casa,locacao,1700.0,,,2.0,1.0,,2.0,Araras,Ypês,Não,Sim,Sim,Não,Não,Não
https://www.imobiliariatradicao.com.br/Imovel/10292,Casa,Venda,1000.0,65.0,125.0,2.0,1.0,,2.0,Araras,Esmeralda,Não,Não,Sim,Não,Não,Sim
https://www.imobiliariatradicao.com.br/Imovel/10149,Apartamento,locacao,1100.0,44.0,,2.0,1.0,,1.0,Araras,Buzolin (Parque das Palmeiras),Sim,Não,Sim,Não,Não,Não
https://www.imobiliariatradicao.com.br/Imovel/9644,Apartamento,locacao,2300.0,,,2.0,1.0,1.0,1.0,Araras,Mirante da Lagoa,Não,Não,Sim,Sim,Não,Sim
https://www.imobiliariatradicao.com.br/Imovel/10210,Casa,Venda,1700.0,85.0,125.0,2.0,1.0,1.0,2.0,Araras,Terra Nobre II,Não,Sim,Sim,Não,Não,Sim
https://www.imobiliariatradicao.com.br/Imovel/8903,Casa,locacao,1400.0,,,2.0,1.0,,2.0,Araras,Jardim Tarumã,Não,Não,Sim,Não,Não,Sim
https://www.imobiliariatradicao.com.br/Imovel/9580,Apartamento,locacao,2800.0,,,2.0,1.0,1.0,1.0,Araras,Mirante da Lagoa,Não,Não,Sim,Sim,Não,Não
https://www.imobiliariatradicao.com.br/Imovel/9445,Apartamento,locacao,3000.0,,,2.0,1.0,1.0,1.0,Araras,Cândida (Mirante da Lagoa),Não,Não,Sim,Sim,Não,Sim
https://www.imobiliariatradicao.com.br/Imovel/9206,Casa,locacao,1900.0,,,3.0,2.0,,3.0,Araras,Centro,Não,Sim,Sim,Não,Não,Não
https://www.imobiliariatradicao.com.br/Imovel/9516,Casa,locacao,1600.0,,,2.0,2.0,,2.0,Araras,Fátima,Não,Sim,Sim,Não,Não,Não
https://www.imobiliariatradicao.com.br/Imovel/9537,Apartamento,locacao,1200.0,,,2.0,1.0,,1.0,Araras,Parque Arvoredo,Não,Não,Sim,Sim,Não,Não
https://www.imobiliariatradicao.com.br/Imovel/9160,Apartamento,locacao,900.0,45.0,,2.0,1.0,,1.0,Araras,Industrial (Atuali),Não,Não,Sim,Não,Não,Sim
https://www.imobiliariatradicao.com.br/Imovel/9487,Apartamento,locacao,1200.0,,,2.0,1.0,,1.0,Araras,Parque das Palmeiras,Não,Não,Sim,Não,Não,Não
https://www.imobiliariatradicao.com.br/Imovel/8503,Casa,locacao,1300.0,,,3.0,1.0,,2.0,Araras,Narciso Gomes,Não,Sim,Sim,Não,Não,Não
https://www.imobiliariatradicao.com.br/Imovel/8741,Casa,locacao,2500.0,,,2.0,2.0,,2.0,Araras,Centro,Não,Não,Sim,Não,Sim,Sim
https://www.imobiliariatradicao.com.br/Imovel/8351,Apartamento,locacao,550.0,,,1.0,1.0,,1.0,Araras,8 de Abril (Univ),Não,Não,Sim,Não,Não,Não
https://www.imobiliariatradicao.com.br/Imovel/7862,Casa,locacao,4500.0,,,3.0,3.0,1.0,4.0,Araras,Cândida,Não,Sim,Sim,Não,Não,Não
https://www.imobiliariatradicao.com.br/Imovel/7845,Apartamento,locacao,1300.0,,,2.0,1.0,,1.0,Araras,Buzolin (Parque das Palmeiras),Não,Não,Sim,Não,Não,Não
https://www.imobiliariatradicao.com.br/Imovel/7761,Casa,locacao,2400.0,,,3.0,2.0,1.0,2.0,Araras,Jardim Cândida,Não,Sim,Sim,Não,Não,Não
https://www.imobiliariatradicao.com.br/Imovel/8730,Apartamento,locacao,980.0,,,2.0,1.0,,1.0,Araras,Industrial (Atuali),Não,Não,Sim,Não,Não,Sim
https://www.imobiliariatradicao.com.br/Imovel/8346,Casa,Venda,3300.0,360.0,348.0,3.0,1.0,,2.0,Araras,Buzolin,Não,Não,Sim,Não,Não,Sim
https://www.imobiliariatradicao.com.br/Imovel/2146,Casa,locacao,2900.0,,,2.0,1.0,1.0,2.0,Araras,Jardim das Flores,Não,Sim,Sim,Sim,Sim,Sim
https://www.imobiliariatradicao.com.br/Imovel/3834,Casa,locacao,450.0,,,1.0,1.0,,,Araras,Cândida,Não,Não,Sim,Não,Não,Não
https://www.imobiliariatradicao.com.br/Imovel/4985,Casa,Venda,1250.0,90.0,125.0,2.0,1.0,,2.0,Araras,Parque das Árvores,Não,Não,Sim,Não,Não,Sim
https://www.imobiliariatradicao.com.br/Imovel/4319,Casa,locacao,1300.0,,,3.0,2.0,,3.0,Araras,Centro,Não,Não,Sim,Não,Não,Sim
https://www.imobiliariatradicao.com.br/Imovel/3104,Casa,Venda,3200.0,85.0,105.0,2.0,1.0,,1.0,Araras,Centro,Não,Não,Sim,Não,Não,Sim
https://www.imobiliariatradicao.com.br/Imovel/4303,Casa,locacao,1400.0,,,2.0,1.0,1.0,2.0,Araras,Luiza Maria,Não,Não,Sim,Não,Não,Sim
https://www.imobiliariatradicao.com.br/Imovel/3427,Casa,Venda,15000.0,,,4.0,,2.0,,Araras,Cândida,Não,Sim,Sim,Não,Não,Não
https://www.imobiliariatradicao.com.br/Imovel/2041,Casa,locacao,1500.0,,,1.0,1.0,,1.0,Araras,Luiza Maria,Não,Não,Sim,Não,Não,Sim
https://www.imobiliariatradicao.com.br/Imovel/5131,Casa,locacao,1350.0,,,2.0,1.0,,1.0,Araras,Abolição,Não,Não,Sim,Não,Não,Sim
https://www.imobiliariatradicao.com.br/Imovel/1748,Apartamento,locacao,1900.0,,,2.0,1.0,1.0,1.0,Araras,Jd Candida (São Matheus),Não,Não,Sim,Sim,Não,Sim
https://www.imobiliariatradicao.com.br/Imovel/1309,Apartamento,Venda,550.0,30.0,,1.0,1.0,,1.0,Araras,8 de Abril (Mateus),Não,Não,Sim,Não,Não,Sim
https://www.imobiliariatradicao.com.br/Imovel/1802,Apartamento,locacao,1700.0,86.0,,2.0,1.0,,1.0,Araras,Jatobá,Não,Não,Sim,Sim,Não,Não
https://www.imobiliariatradicao.com.br/Imovel/1727,Apartamento,locacao,1800.0,,,2.0,2.0,,1.0,Araras,Cândida,Não,Sim,Sim,Não,Não,Não
https://www.imobiliariatradicao.com.br/Imovel/1352,Apartamento,locacao,1800.0,,,2.0,1.0,,1.0,Araras,Santa Elisa (Garden State),Não,Não,Sim,Sim,Não,Não
https://www.imobiliariatradicao.com.br/Imovel/1320,Apartamento,locacao,850.0,55.0,,2.0,1.0,,1.0,Araras,8 de Abril (Aguineli),Não,Não,Sim,Sim,Não,Não
https://www.imobiliariatradicao.com.br/Imovel/1595,Apartamento,locacao,1800.0,,,2.0,1.0,1.0,1.0,Araras,Jacarandás,Não,Não,Sim,Sim,Não,Não
https://www.imobiliariatradicao.com.br/Imovel/1150,Apartamento,locacao,4500.0,,,3.0,1.0,3.0,2.0,Araras,Centro (Vitrallis),Não,Não,Sim,Sim,Não,Não
https://www.imobiliariatradicao.com.br/Imovel/105,Apartamento,locacao,2200.0,,,3.0,1.0,1.0,2.0,Araras,Centro (Safira),Não,Não,Sim,Não,Sim,Não
https://www.imobiliariatradicao.com.br/Imovel/943,Apartamento,locacao,1600.0,,,2.0,1.0,1.0,1.0,Araras,Centro (Spazio),Não,Não,Sim,Sim,Não,Não
https://www.imobiliariatradicao.com.br/Imovel/837,Apartamento,locacao,900.0,,,2.0,1.0,,,Araras,8 de Abril (Santa Tereza),Não,Não,Sim,Sim,Não,Não
https://www.imobiliariatradicao.com.br/Imovel/160,Apartamento,locacao,850.0,,,1.0,1.0,,,Araras,Garden Loft,Não,Não,Sim,Não,Não,Não
https://www.imobiliariatradicao.com.br/Imovel/159,Apartamento,locacao,850.0,,,1.0,1.0,,,Araras,Garden Loft (Jardim 8 de Abril),Não,Não,Sim,Não,Não,Não
https://www.imobiliariatradicao.com.br/Imovel/186,Apartamento,locacao,2800.0,,,3.0,1.0,,2.0,Araras,Candida (Ed Rubi),Não,Não,Sim,Sim,Não,Não
https://www.imobiliariatradicao.com.br/Imovel/862,Apartamento,locacao,2000.0,,,2.0,1.0,,1.0,Araras,Cândida (Ouro Branco),Não,Sim,Sim,Sim,Não,Não
https://www.imobiliariatradicao.com.br/Imovel/10723,Apartamento,Venda,562000.0,72.0,,2.0,1.0,1.0,2.0,Araras,Belvedere,Sim,Não,Sim,Não,Sim,Sim
https://www.imobiliariatradicao.com.br/Imovel/10728,Casa,Venda,400000.0,302.0,125.0,5.0,2.0,1.0,2.0,Araras,Alto da Colina,Não,Não,Sim,Não,Sim,Sim
https://www.imobiliariatradicao.com.br/Imovel/10697,Casa,Venda,250000.0,110.1,160.0,2.0,1.0,,2.0,Araras,Parque Tiradentes,Não,Não,Sim,Não,Não,Sim
https://www.imobiliariatradicao.com.br/Imovel/10720,Casa,Venda,900000.0,292.32,573.6,2.0,1.0,,2.0,Araras,Centro,Não,Sim,Sim,Não,Sim,Sim
https://www.imobiliariatradicao.com.br/Imovel/10713,Casa,Venda,620000.0,188.76,275.0,3.0,1.0,1.0,2.0,Araras,Santa Elisa,Não,Não,Sim,Não,Sim,Sim
https://www.imobiliariatradicao.com.br/Imovel/10705,Apartamento,Venda,590000.0,,135.08,3.0,2.0,1.0,2.0,Araras,Costa Verde,Não,Não,Sim,Não,Sim,Sim
https://www.imobiliariatradicao.com.br/Imovel/10707,Casa,Venda,550000.0,139.18,420.0,2.0,1.0,,1.0,Araras,Centro,Não,Não,Não,Não,Não,Sim
https://www.imobiliariatradicao.com.br/Imovel/10694,Casa,Venda,420000.0,145.0,250.0,3.0,1.0,1.0,2.0,Araras,Santo André,Não,Não,Sim,Não,Sim,Sim
https://www.imobiliariatradicao.com.br/Imovel/10693,Apartamento,Venda,140000.0,42.0,,2.0,1.0,,1.0,Araras,Narciso Gomes,Não,Não,Sim,Não,Não,Sim
https://www.imobiliariatradicao.com.br/Imovel/10708,Casa,Venda,500000.0,179.1,299.0,,,,,Araras,Belvedere,Não,Não,Não,Não,Não,Não
https://www.imobiliariatradicao.com.br/Imovel/10691,Casa,Venda,250000.0,111.72,131.88,2.0,1.0,1.0,2.0,Araras,Celina,Não,Não,Sim,Não,Não,Sim
https://www.imobiliariatradicao.com.br/Imovel/10673,Apartamento,Venda,550000.0,180.0,,3.0,2.0,1.0,2.0,Araras,Centro,Não,Não,Sim,Não,Sim,Sim
https://www.imobiliariatradicao.com.br/Imovel/10664,Casa,Venda,400000.0,140.0,313.0,3.0,1.0,,2.0,Araras,Centro,Não,Não,Não,Não,Não,Não
https://www.imobiliariatradicao.com.br/Imovel/10676,Apartamento,Venda,380000.0,57.0,,2.0,1.0,,1.0,Araras,Cândida,Não,Não,Sim,Não,Não,Sim
https://www.imobiliariatradicao.com.br/Imovel/10690,Apartamento,Venda,230000.0,55.0,,2.0,1.0,,1.0,Araras,Parque Industrial,Não,Não,Sim,Não,Não,Sim
https://www.imobiliariatradicao.com.br/Imovel/10679,Casa,Venda,230000.0,133.4,250.0,,1.0,1.0,1.0,Araras,Luiza Maria,Não,Não,Sim,Não,Não,Sim
https://www.imobiliariatradicao.com.br/Imovel/10689,Casa,Venda,498000.0,146.98,251.55,3.0,1.0,1.0,2.0,Araras,Dalla Costa,Não,Não,Sim,Não,Não,Sim
https://www.imobiliariatradicao.com.br/Imovel/10685,Casa,Venda,400000.0,113.0,200.0,3.0,1.0,1.0,2.0,Santa Cruz da Conceicao,Centro,Não,Não,Sim,Não,Não,Sim
https://www.imobiliariatradicao.com.br/Imovel/10661,Apartamento,Venda,178000.0,42.0,,2.0,1.0,,1.0,Araras,Narciso Gomes,Não,Não,Sim,Não,Não,Sim
https://www.imobiliariatradicao.com.br/Imovel/10660,Casa,Venda,220000.0,105.2,160.0,3.0,1.0,,2.0,Araras,Warley Colombini,Não,Não,Sim,Não,Não,Sim
https://www.imobiliariatradicao.com.br/Imovel/10663,Casa,Venda,410000.0,167.0,250.0,3.0,1.0,1.0,2.0,Araras,Santa Marta,Não,Sim,Sim,Não,Não,Sim
https://www.imobiliariatradicao.com.br/Imovel/10650,Casa,Venda,170000.0,120.0,200.0,2.0,1.0,,3.0,Araras,Jair Della Colleta,Não,Não,Sim,Não,Não,Sim
https://www.imobiliariatradicao.com.br/Imovel/10648,Casa,Venda,450000.0,194.1,285.12,2.0,1.0,,4.0,Araras,Olivia Park,Não,Não,Sim,Não,Não,Sim
https://www.imobiliariatradicao.com.br/Imovel/10647,Casa,Venda,360000.0,250.0,405.0,3.0,1.0,,2.0,Araras,Centro,Não,Não,Sim,Não,Não,Sim
https://www.imobiliariatradicao.com.br/Imovel/10655,Apartamento,Venda,160000.0,42.0,,2.0,1.0,,1.0,Araras,Narciso Gomes,Não,Não,Sim,Não,Não,Sim
https://www.imobiliariatradicao.com.br/Imovel/10652,Apartamento,Venda,1500000.0,132.8,,,1.0,3.0,3.0,Araras,Centro,Não,Não,Sim,Não,Sim,Sim
https://www.imobiliariatradicao.com.br/Imovel/10640,Casa,Venda,650000.0,215.6,352.3,3.0,1.0,1.0,4.0,Araras,Santa Candida,Não,Sim,Sim,Não,Sim,Sim
https://www.imobiliariatradicao.com.br/Imovel/10621,Casa,Venda,450000.0,218.56,275.0,3.0,1.0,1.0,2.0,Araras,Olivia Park,Não,Não,Sim,Não,Não,Sim
https://www.imobiliariatradicao.com.br/Imovel/10638,Casa,Venda,450000.0,150.0,200.0,2.0,1.0,,2.0,Araras,Monte Verde,Não,Não,Sim,Não,Sim,Sim
https://www.imobiliariatradicao.com.br/Imovel/10634,Casa,Venda,375000.0,200.0,250.0,2.0,2.0,1.0,4.0,Araras,Olivia Park,Não,Não,Sim,Não,Não,Sim
https://www.imobiliariatradicao.com.br/Imovel/10637,Casa,Venda,170000.0,65.0,125.0,2.0,1.0,,2.0,Araras,Piratininga,Não,Não,Sim,Não,Não,Sim
https://www.imobiliariatradicao.com.br/Imovel/10623,Casa,Venda,260000.0,150.97,300.0,3.0,1.0,,1.0,Araras,Cândida,Não,Não,Sim,Não,Não,Sim
https://www.imobiliariatradicao.com.br/Imovel/10622,Apartamento,Venda,684000.0,120.0,,3.0,1.0,1.0,2.0,Araras,Alto das Araras,Não,Não,Não,Não,Não,Não
https://www.imobiliariatradicao.com.br/Imovel/10630,Apartamento,Venda,250000.0,50.0,,2.0,1.0,,1.0,Araras,Abolição,Não,Não,Sim,Não,Não,Sim
https://www.imobiliariatradicao.com.br/Imovel/10605,Casa,Venda,550000.0,164.89,237.8,2.0,1.0,,3.0,Araras,Centro,Não,Não,Sim,Não,Não,Sim
https://www.imobiliariatradicao.com.br/Imovel/10578,Casa,Venda,340000.0,170.0,250.0,3.0,1.0,1.0,2.0,Araras,Morumbi,Não,Sim,Sim,Não,Não,Sim
https://www.imobiliariatradicao.com.br/Imovel/10611,Apartamento,Venda,450000.0,98.0,,3.0,1.0,1.0,2.0,Araras,Centro,Não,Não,Sim,Não,Sim,Sim
https://www.imobiliariatradicao.com.br/Imovel/10577,Apartamento,Venda,680000.0,120.0,,3.0,1.0,1.0,2.0,Araras,Alto das Araras,Não,Não,Sim,Não,Sim,Sim
https://www.imobiliariatradicao.com.br/Imovel/10583,Casa,Venda,240000.0,95.0,200.0,2.0,1.0,,2.0,Araras,Bosque de Versalles,Não,Sim,Sim,Não,Não,Sim
https://www.imobiliariatradicao.com.br/Imovel/10570,Apartamento,Venda,395000.0,67.0,,1.0,1.0,,1.0,Araras,Guaruja,Não,Não,Sim,Não,Não,Sim
https://www.imobiliariatradicao.com.br/Imovel/11061,Casa,locacao,1500.0,,,3.0,1.0,,3.0,Araras,Jardim Presidente Tancredo Neves (Fátima),Não,Sim,Sim,Não,Sim,Não
https://www.imobiliariatradicao.com.br/Imovel/11059,Apartamento,locacao,1300.0,55.0,,2.0,1.0,1.0,1.0,Araras,Sítios de Recreio Independência (Begônias do Campo,Não,Não,Sim,Sim,Não,Não
https://www.imobiliariatradicao.com.br/Imovel/11060,Casa,locacao,3000.0,,,3.0,2.0,1.0,3.0,Araras,Universitário,Não,Sim,Sim,Sim,Sim,Não
https://www.imobiliariatradicao.com.br/Imovel/8417,Casa,locacao,1100.0,,,2.0,1.0,,,Araras,Centro,Não,Não,Sim,Sim,Não,Não
https://www.imobiliariatradicao.com.br/Imovel/11057,Apartamento,Venda,180000.0,42.0,,2.0,1.0,,1.0,Araras,Celina,Não,Não,Sim,Não,Não,Sim
https://www.imobiliariatradicao.com.br/Imovel/11054,Casa,Venda,450000.0,150.0,300.0,3.0,2.0,,2.0,Araras,Monte Verde,Não,Sim,Sim,Não,Sim,Sim
https://www.imobiliariatradicao.com.br/Imovel/11053,Casa,Venda,380000.0,137.1,230.0,3.0,1.0,1.0,2.0,Araras,Monte Verde,Não,Não,Sim,Não,Sim,Sim
https://www.imobiliariatradicao.com.br/Imovel/11055,Casa,Venda,210000.0,60.0,270.0,1.0,1.0,,,Araras,Vila Rodini,Não,Não,Sim,Não,Não,Sim
https://www.imobiliariatradicao.com.br/Imovel/11058,Casa,Venda,850000.0,230.0,275.0,,1.0,2.0,2.0,Araras,Olivia Park,Sim,Não,Sim,Não,Sim,Sim
https://www.imobiliariatradicao.com.br/Imovel/10778,Casa,Venda,190000.0,174.88,200.0,3.0,1.0,,2.0,Araras,Jose Ometto I,Não,Não,Sim,Não,Não,Sim
https://www.imobiliariatradicao.com.br/Imovel/10569,Casa,Venda,350000.0,115.0,138.78,2.0,2.0,,1.0,Araras,Centro,Não,Não,Sim,Não,Não,Sim
https://www.imobiliariatradicao.com.br/Imovel/10568,Casa,Venda,220000.0,91.5,125.0,2.0,1.0,,2.0,Araras,Alvorada,Não,Não,Sim,Não,Não,Sim
https://www.imobiliariatradicao.com.br/Imovel/10599,Casa,Venda,250000.0,114.4,125.0,2.0,1.0,,1.0,Araras,Parque das Árvores,Não,Não,Sim,Não,Não,Sim
https://www.imobiliariatradicao.com.br/Imovel/10551,Casa,Venda,180000.0,98.9,251.1,2.0,2.0,,2.0,Araras,Narciso Gomes,Não,Não,Sim,Não,Não,Sim
https://www.imobiliariatradicao.com.br/Imovel/10535,Apartamento,Venda,140000.0,42.0,,2.0,1.0,,1.0,Araras,Narciso Gomes,Não,Não,Sim,Não,Não,Sim
https://www.imobiliariatradicao.com.br/Imovel/10549,Casa,Venda,150000.0,45.47,160.0,2.0,1.0,,2.0,Araras,Vida Nova,Não,Não,Sim,Não,Não,Sim
https://www.imobiliariatradicao.com.br/Imovel/10525,Apartamento,Venda,239900.0,62.0,,2.0,1.0,,1.0,Araras,Parque Industrial,Não,Não,Sim,Não,Sim,Sim
https://www.imobiliariatradicao.com.br/Imovel/10541,Casa,Venda,245000.0,100.0,125.0,2.0,2.0,,2.0,Araras,Alto da Colina,Não,Não,Sim,Não,Não,Sim
https://www.imobiliariatradicao.com.br/Imovel/10518,Apartamento,Venda,360000.0,75.0,,2.0,1.0,1.0,2.0,Araras,Alto das Araras,Não,Não,Sim,Não,Sim,Sim
https://www.imobiliariatradicao.com.br/Imovel/10512,Apartamento,Venda,150000.0,44.0,,2.0,1.0,,1.0,Araras,Parque Industrial,Não,Não,Sim,Não,Não,Sim
https://www.imobiliariatradicao.com.br/Imovel/10522,Casa,Venda,600000.0,212.59,282.62,3.0,1.0,,2.0,Araras,Olivia Park,Não,Não,Sim,Não,Sim,Sim
https://www.imobiliariatradicao.com.br/Imovel/10501,Casa,Venda,1390000.0,282.37,417.09,4.0,2.0,3.0,2.0,Araras,Chacara Araruna,Sim,Não,Sim,Sim,Sim,Sim
https://www.imobiliariatradicao.com.br/Imovel/10482,Apartamento,Venda,250000.0,55.3,,2.0,1.0,,1.0,Araras,São João,Não,Não,Sim,Não,Não,Sim
https://www.imobiliariatradicao.com.br/Imovel/10486,Casa,Venda,210000.0,65.0,125.0,2.0,1.0,,2.0,Araras,Flamboyant,Não,Não,Sim,Não,Não,Sim
https://www.imobiliariatradicao.com.br/Imovel/10511,Casa,Venda,240000.0,70.0,125.0,2.0,1.0,,2.0,Araras,Dalla Costa,Não,Não,Sim,Não,Não,Sim
https://www.imobiliariatradicao.com.br/Imovel/10487,Casa,Venda,260000.0,131.42,200.0,2.0,1.0,,,Araras,Centro,Não,Não,Sim,Não,Não,Sim
https://www.imobiliariatradicao.com.br/Imovel/10483,Apartamento,Venda,350000.0,55.0,,2.0,1.0,1.0,1.0,Araras,Centro,Não,Não,Sim,Não,Não,Sim
https://www.imobiliariatradicao.com.br/Imovel/10485,Casa,Venda,240000.0,98.0,125.0,3.0,1.0,,2.0,Araras,Esplanada,Não,Não,Sim,Não,Não,Sim
https://www.imobiliariatradicao.com.br/Imovel/10506,Casa,Venda,400000.0,121.6,200.4,3.0,1.0,1.0,1.0,Araras,Santa Cândida,Não,Não,Sim,Não,Não,Sim
https://www.imobiliariatradicao.com.br/Imovel/10466,Casa,Venda,140000.0,149.27,200.0,4.0,2.0,,3.0,Araras,Jose Ometto I,Não,Não,Sim,Não,Não,Sim
https://www.imobiliariatradicao.com.br/Imovel/10471,Apartamento,Venda,450000.0,68.0,,2.0,1.0,1.0,1.0,Araras,Jardim Santa Cruz,Não,Não,Sim,Sim,Não,Sim
https://www.imobiliariatradicao.com.br/Imovel/10441,Apartamento,Venda,,132.8,,,1.0,3.0,3.0,Araras,Centro,Não,Não,Sim,Não,Sim,Sim
https://www.imobiliariatradicao.com.br/Imovel/10480,Casa,Venda,279000.0,153.91,125.0,2.0,2.0,,4.0,Araras,Parque das Árvores,Não,Não,Sim,Não,Sim,Sim
https://www.imobiliariatradicao.com.br/Imovel/10431,Apartamento,Venda,150000.0,48.2,,2.0,1.0,,1.0,Araras,Abolição,Não,Não,Sim,Não,Não,Sim
https://www.imobiliariatradicao.com.br/Imovel/10423,Casa,Venda,200000.0,97.19,125.0,2.0,1.0,,2.0,Araras,Parque das Árvores,Não,Não,Sim,Não,Não,Sim
https://www.imobiliariatradicao.com.br/Imovel/10463,Casa,Venda,1300000.0,167.0,330.0,3.0,1.0,1.0,2.0,Araras,Samantha III,Não,Não,Sim,Não,Sim,Sim
https://www.imobiliariatradicao.com.br/Imovel/10447,Casa,Venda,780000.0,283.0,330.0,3.0,1.0,2.0,2.0,Araras,Nossa Senhora Aparecida,Não,Sim,Sim,Não,Sim,Sim
https://www.imobiliariatradicao.com.br/Imovel/10412,Casa,Venda,415000.0,146.56,251.1,3.0,2.0,1.0,2.0,Araras,São Nicolau,Não,Não,Sim,Não,Sim,Sim
https://www.imobiliariatradicao.com.br/Imovel/10420,Casa,Venda,450000.0,217.39,390.0,3.0,1.0,,2.0,Araras,Centro,Não,Não,Sim,Não,Sim,Sim
https://www.imobiliariatradicao.com.br/Imovel/10419,Casa,Venda,750000.0,235.59,389.1,3.0,1.0,,2.0,Araras,Centro,Não,Não,Sim,Não,Sim,Sim
https://www.imobiliariatradicao.com.br/Imovel/10410,Casa,Venda,415000.0,116.59,250.0,2.0,1.0,1.0,2.0,Araras,Santo André,Não,Não,Sim,Não,Sim,Sim
https://www.imobiliariatradicao.com.br/Imovel/10400,Apartamento,Venda,120000.0,41.72,,,,1.0,1.0,Araras,08 de Abril,Não,Não,Sim,Não,Não,Sim
